Current,,
,,
證券代碼,年月日,報酬率％
2023 燁輝,2001/05/15,0.9804
2024 志聯,2001/05/15,0.6757
2025 千興,2001/05/15,-0.627
2027 大成鋼,2001/05/15,0
2028 威致,2001/05/15,2.7778
2029 盛餘,2001/05/15,-0.7246
2030 彰源,2001/05/15,-3.2967
2031 新光鋼,2001/05/15,2.5
2032 新鋼,2001/05/15,0.5495
2033 佳大,2001/05/15,0
2034 允強,2001/05/15,0
2101 南港,2001/05/15,6.5217
2102 泰豐,2001/05/15,1.8987
2103 台橡,2001/05/15,0.2825
2104 國際中橡,2001/05/15,-1.3514
2105 正新,2001/05/15,0
2106 建大,2001/05/15,2.4691
2107 厚生,2001/05/15,1.3423
2108 南帝,2001/05/15,1.25
2109 華豐,2001/05/15,-3.012
2201 裕隆,2001/05/15,-1.1364
2204 中華,2001/05/15,-0.3497
2206 三陽工業,2001/05/15,1.3699
2207 和泰車,2001/05/15,0
2301 光寶科,2001/05/15,-3.0848
2302 麗正,2001/05/15,0
2303 聯電,2001/05/15,-1.9231
2305 全友,2001/05/15,2.6786
2308 台達電,2001/05/15,1.1628
2312 金寶,2001/05/15,0
2313 華通,2001/05/15,3.2967
2314 台揚,2001/05/15,0.6479
2316 楠梓電,2001/05/15,0.3891
2317 鴻海,2001/05/15,-1.0256
2321 東訊,2001/05/15,0.3236
2323 中環,2001/05/15,-2.9197
2324 仁寶,2001/05/15,-2.9545
2327 國巨,2001/05/15,1.9391
2328 廣宇,2001/05/15,-0.7042
2329 華泰,2001/05/15,1.9763
2330 台積電,2001/05/15,-3.2432
2331 精英,2001/05/15,3.2374
2332 友訊,2001/05/15,-4.717
2337 旺宏,2001/05/15,0.4274
2338 光罩,2001/05/15,-3.1128
2340 光磊,2001/05/15,-0.4115
2342 茂矽,2001/05/15,-0.9434
2344 華邦電,2001/05/15,2.5692
2345 智邦,2001/05/15,0.6834
2347 聯強,2001/05/15,0
2348 海悅,2001/05/15,0
2349 錸德,2001/05/15,-1.4388
2351 順德,2001/05/15,3.2258
2352 佳世達,2001/05/15,0.7614
2353 宏碁,2001/05/15,-0.9804
2354 鴻準,2001/05/15,2.7027
2355 敬鵬,2001/05/15,-0.3236
2356 英業達,2001/05/15,-1.2308
2357 華碩,2001/05/15,0
2358 廷鑫,2001/05/15,6.9519
2359 所羅門,2001/05/15,0.9852
2360 致茂,2001/05/15,1.6355
2362 藍天,2001/05/15,3.8194
2363 矽統,2001/05/15,0
2364 倫飛,2001/05/15,6.7568
2365 昆盈,2001/05/15,-0.9772
2367 燿華,2001/05/15,2.518
2368 金像電,2001/05/15,1.8433
2369 菱生,2001/05/15,0.6873
2371 大同,2001/05/15,0.4739
2373 震旦行,2001/05/15,0.9009
2374 佳能,2001/05/15,1.5748
2375 凱美,2001/05/15,2.5974
2376 技嘉,2001/05/15,0.6061
2377 微星,2001/05/15,1.6484
2379 瑞昱,2001/05/15,0
2380 虹光,2001/05/15,1.7647
2382 廣達,2001/05/15,-1.8519
2383 台光電,2001/05/15,0
2385 群光,2001/05/15,-2.2152
2387 精元,2001/05/15,0
2388 威盛,2001/05/15,1.0274
2390 云辰,2001/05/15,-1.0593
2392 正崴,2001/05/15,3.6145
2393 億光,2001/05/15,-1.3825
2395 研華,2001/05/15,1.3333
2397 友通,2001/05/15,0.7246
2399 映泰,2001/05/15,6.7358
2401 凌陽,2001/05/15,-1.2346
2402 毅嘉,2001/05/15,0
2404 漢唐,2001/05/15,1.087
2405 浩鑫,2001/05/15,3.3784
2406 國碩,2001/05/15,0.3937
2408 南亞科,2001/05/15,-2.4911
2409 友達,2001/05/15,-2.5641
2412 中華電,2001/05/15,3.0075
2413 環科,2001/05/15,0
2414 精技,2001/05/15,0
2415 錩新,2001/05/15,0
2417 圓剛,2001/05/15,2.1277
2419 仲琦,2001/05/15,0
2420 新巨,2001/05/15,2.1459
2421 建準,2001/05/15,2.7273
2423 固緯,2001/05/15,-0.6079
2424 隴華,2001/05/15,2.5157
2425 承啟,2001/05/15,3.9823
2426 鼎元,2001/05/15,1.2712
2427 三商電,2001/05/15,1.5909
2428 興勤,2001/05/15,3.5144
2429 銘旺科,2001/05/15,1.4286
2430 燦坤,2001/05/15,-1.8182
2431 聯昌,2001/05/15,-1.4925
2433 互盛電,2001/05/15,1.3043
2434 統懋,2001/05/15,3.5336
2436 偉詮電,2001/05/15,-1.4388
2438 翔耀,2001/05/15,0.6061
2439 美律,2001/05/15,0
2440 太空梭,2001/05/15,3.8095
2441 超豐,2001/05/15,-1.6667
2442 新美齊,2001/05/15,0.5525
2443 億麗,2001/05/15,-4.0179
2444 兆勁,2001/05/15,-1.1494
2449 京元電子,2001/05/15,-3.9604
2451 創見,2001/05/15,1.2821
2457 飛宏,2001/05/15,2.6749
2458 義隆,2001/05/15,0
2459 敦吉,2001/05/15,3.125
2460 建通,2001/05/15,-1.2146
2461 光群雷,2001/05/15,0.9524
2462 良得電,2001/05/15,3.125
2464 盟立,2001/05/15,-1.0345
2465 麗臺,2001/05/15,1.5707
2466 冠西電,2001/05/15,2.0325
2467 志聖,2001/05/15,2.0408
2468 華經,2001/05/15,-0.7519
2471 資通,2001/05/15,2.9963
2472 立隆電,2001/05/15,-2.7778
2474 可成,2001/05/15,0.9804
2476 鉅祥,2001/05/15,-0.9174
2477 美隆電,2001/05/15,1.0989
2478 大毅,2001/05/15,0
2480 敦陽科,2001/05/15,-2.3041
2481 強茂,2001/05/15,-1.8349
2482 連宇,2001/05/15,5.9859
2483 百容,2001/05/15,3.7736
2484 希華,2001/05/15,-0.7299
2485 兆赫,2001/05/15,0
2486 一詮,2001/05/15,-0.9302
2488 漢平,2001/05/15,2
2489 瑞軒,2001/05/15,-0.8421
2491 吉祥全,2001/05/15,-1.1881
2492 華新科,2001/05/15,3.7234
2501 國建,2001/05/15,-0.6536
2504 國產,2001/05/15,2.8302
2505 國揚,2001/05/15,5.0228
2506 太設,2001/05/15,0.25
2509 全坤建,2001/05/15,-1.7544
2511 太子,2001/05/15,0.3333
2514 龍邦,2001/05/15,0.5666
2515 中工,2001/05/15,1.444
2516 新建,2001/05/15,1.8717
2520 冠德,2001/05/15,5.1095
2524 京城,2001/05/15,3.1746
2527 宏璟,2001/05/15,-0.2353
2528 皇普,2001/05/15,1
2530 華建,2001/05/15,1.444
2534 宏盛,2001/05/15,1.1111
2535 達欣工,2001/05/15,0
2536 宏普,2001/05/15,-2.3923
2537 聯上發,2001/05/15,0.3333
2538 基泰,2001/05/15,-3.0769
2539 櫻花建,2001/05/15,0
2540 愛山林,2001/05/15,3.2258
2542 興富發,2001/05/15,0.7407
2543 皇昌,2001/05/15,2.2044
2545 皇翔,2001/05/15,0.7229
2546 根基,2001/05/15,5.428
2547 日勝生,2001/05/15,1.3793
2548 華固,2001/05/15,-1.6216
2601 益航,2001/05/15,0
2603 長榮,2001/05/15,-0.6061
2605 新興,2001/05/15,-0.6623
2606 裕民,2001/05/15,1.2121
2607 榮運,2001/05/15,5.6122
2608 嘉里大榮,2001/05/15,0
2609 陽明,2001/05/15,3.3898
2610 華航,2001/05/15,0
2611 志信,2001/05/15,-1.5504
2612 中航,2001/05/15,-1.3245
2613 中櫃,2001/05/15,0
2614 東森,2001/05/15,-1.8293
2615 萬海,2001/05/15,-0.6211
2616 山隆,2001/05/15,-3.4783
2617 台航,2001/05/15,0
2618 長榮航,2001/05/15,-0.4484
2701 萬企,2001/05/15,1.1152
2702 華園,2001/05/15,-1.0204
2704 國賓,2001/05/15,0
2705 六福,2001/05/15,5.0847
2706 第一店,2001/05/15,0
2707 晶華,2001/05/15,0.6667
2801 彰銀,2001/05/15,0
2809 京城銀,2001/05/15,-0.2398
2812 台中銀,2001/05/15,2.2923
2816 旺旺保,2001/05/15,0
2820 華票,2001/05/15,0.7042
2823 中壽,2001/05/15,-1.1765
2832 台產,2001/05/15,-1
2834 臺企銀,2001/05/15,0
2836 高雄銀,2001/05/15,0
2838 聯邦銀,2001/05/15,0
2841 台開,2001/05/15,-0.4184
2845 遠東銀,2001/05/15,-3.125
2849 安泰銀,2001/05/15,0
2850 新產,2001/05/15,0
2851 中再保,2001/05/15,-0.5556
2852 第一保,2001/05/15,0
2855 統一證,2001/05/15,0
2901 欣欣,2001/05/15,0
2903 遠百,2001/05/15,0
2904 匯僑,2001/05/15,-1.227
2905 三商,2001/05/15,-1.3216
2906 高林,2001/05/15,-0.7519
2908 特力,2001/05/15,1.1407
2910 統領,2001/05/15,0
2911 麗嬰房,2001/05/15,6.9853
2912 統一超,2001/05/15,0
2913 農林,2001/05/15,0.8264
2915 潤泰全,2001/05/15,0
3002 歐格,2001/05/15,-1.0989
3010 華立,2001/05/15,-2.2472
3011 今皓,2001/05/15,-0.7782
3018 同開,2001/05/15,0.6944
3019 亞光,2001/05/15,0
3021 鴻名,2001/05/15,-2.9557
3022 威強電,2001/05/15,0
3023 信邦,2001/05/15,4.0323
3024 憶聲,2001/05/15,0
3025 星通,2001/05/15,0
3026 禾伸堂,2001/05/15,0.5376
3027 盛達,2001/05/15,-0.7194
3028 增你強,2001/05/15,1.4706
3029 零壹,2001/05/15,2.2082
3030 德律,2001/05/15,-1.5748
3031 佰鴻,2001/05/15,-2.4055
3032 偉訓,2001/05/15,2.7778
3033 威健,2001/05/15,-0.6329
3034 聯詠,2001/05/15,1.8116
3035 智原,2001/05/15,-2.449
3036 文曄,2001/05/15,-2.027
3037 欣興,2001/05/15,2.716
3038 全台,2001/05/15,-0.9324
3040 遠見,2001/05/15,-2.6549
3041 揚智,2001/05/15,6.9364
3042 晶技,2001/05/15,-0.6536
3043 科風,2001/05/15,2.5974
3044 健鼎,2001/05/15,-0.5222
3045 台灣大,2001/05/15,0.8065
3046 建碁,2001/05/15,6.4935
3047 訊舟,2001/05/15,-1.7949
3052 夆典,2001/05/15,-3.0303
4306 炎洲,2001/05/15,-1.9355
4414 如興,2001/05/15,5.1429
4526 東台,2001/05/15,4.5093
4720 德淵,2001/05/15,0.5435
5007 三星,2001/05/15,-0.4739
5203 訊連,2001/05/15,-0.5556
5388 中磊,2001/05/15,-2.449
5434 崇越,2001/05/15,-6.0606
5469 瀚宇博,2001/05/15,-0.3861
5471 松翰,2001/05/15,-1.6393
5484 慧友,2001/05/15,-0.7299
5515 建國,2001/05/15,-1.6667
5519 隆大,2001/05/15,0
5521 工信,2001/05/15,-0.678
5522 遠雄,2001/05/15,-0.2941
5525 順天,2001/05/15,4.065
5607 遠雄港,2001/05/15,0
6005 群益證,2001/05/15,3.0303
6141 柏承,2001/05/15,-2.3529
6183 關貿,2001/05/15,-1.0471
6191 精成科,2001/05/15,6.1728
8011 台通,2001/05/15,-0.4167
8926 台汽電,2001/05/15,-1.4493
9902 台火,2001/05/15,1.1062
9904 寶成,2001/05/15,-2.459
9905 大華,2001/05/15,2.2222
9906 欣巴巴,2001/05/15,-5.3571
9907 統一實,2001/05/15,0
9908 大台北,2001/05/15,0.4032
9910 豐泰,2001/05/15,-2.7778
9911 櫻花,2001/05/15,3.0457
9912 偉聯,2001/05/15,-1.7857
9914 美利達,2001/05/15,0.6944
9917 中保科,2001/05/15,0.8427
9918 欣天然,2001/05/15,0
9919 康那香,2001/05/15,-1.3699
9921 巨大,2001/05/15,0.4515
9924 福興,2001/05/15,0.8889
9925 新保,2001/05/15,0.3745
9926 新海,2001/05/15,-3.0075
9927 泰銘,2001/05/15,0.6579
9928 中視,2001/05/15,2.9412
9929 秋雨,2001/05/15,0
9930 中聯資源,2001/05/15,0
9931 欣高,2001/05/15,0
9933 中鼎,2001/05/15,-1.4815
9934 成霖,2001/05/15,0
9935 慶豐富,2001/05/15,-0.9901
9937 全國,2001/05/15,-2.765
9938 百和,2001/05/15,-0.9317
9939 宏全,2001/05/15,2.1407
9940 信義,2001/05/15,0
9941 裕融,2001/05/15,-2.1845
9943 好樂迪,2001/05/15,-0.692
9944 新麗,2001/05/15,-2.451
9945 潤泰新,2001/05/15,0
Y9999 加權指數,2001/05/14,-1.0753
1101 台泥,2001/05/14,-2.193
1102 亞泥,2001/05/14,-0.4
1103 嘉泥,2001/05/14,3.0769
1104 環泥,2001/05/14,-1.2371
1108 幸福,2001/05/14,0
1109 信大,2001/05/14,-0.4608
1110 東泥,2001/05/14,2.2222
1201 味全,2001/05/14,-3.5533
1203 味王,2001/05/14,0
1210 大成,2001/05/14,-2.0202
1213 大飲,2001/05/14,0
1215 卜蜂,2001/05/14,-3.7879
1216 統一,2001/05/14,-0.6536
1217 愛之味,2001/05/14,-0.8264
1218 泰山,2001/05/14,0.4149
1219 福壽,2001/05/14,-1.2903
1220 台榮,2001/05/14,0
1225 福懋油,2001/05/14,0
1227 佳格,2001/05/14,-1.4563
1229 聯華,2001/05/14,-2.0548
1231 聯華食,2001/05/14,-1.6667
1232 大統益,2001/05/14,-0.7576
1233 天仁,2001/05/14,3.9683
1234 黑松,2001/05/14,-1.8519
1235 興泰,2001/05/14,1.8018
1236 宏亞,2001/05/14,2.8736
1301 台塑,2001/05/14,-2.3622
1303 南亞,2001/05/14,-1.4706
1304 台聚,2001/05/14,-1.6393
1305 華夏,2001/05/14,-2.5157
1307 三芳,2001/05/14,-1.0309
1308 亞聚,2001/05/14,-2.8436
1309 台達化,2001/05/14,-1.7391
1310 台苯,2001/05/14,0.565
1312 國喬,2001/05/14,0.6369
1313 聯成,2001/05/14,0.9901
1314 中石化,2001/05/14,-2.5496
1315 達新,2001/05/14,0
1316 上曜,2001/05/14,-2.8777
1319 東陽,2001/05/14,0
1321 大洋,2001/05/14,0
1323 永裕,2001/05/14,1.2821
1324 地球,2001/05/14,1.0582
1325 恒大,2001/05/14,-3.5971
1326 台化,2001/05/14,-1.2346
1402 遠東新,2001/05/14,-3.7634
1409 新纖,2001/05/14,-0.6849
1410 南染,2001/05/14,6.4516
1413 宏洲,2001/05/14,-0.4831
1414 東和,2001/05/14,2.907
1416 廣豐,2001/05/14,-2.583
1417 嘉裕,2001/05/14,-2.2599
1418 東華,2001/05/14,0
1419 新紡,2001/05/14,-4.3478
1423 利華,2001/05/14,-1.2821
1432 大魯閣,2001/05/14,-1.2739
1434 福懋,2001/05/14,-0.7692
1435 中福,2001/05/14,0
1436 華友聯,2001/05/14,0.9901
1437 勤益控,2001/05/14,0
1438 三地開發,2001/05/14,-1.0204
1439 中和,2001/05/14,-2.2523
1440 南紡,2001/05/14,-2.3392
1441 大東,2001/05/14,-3.9164
1442 名軒,2001/05/14,0
1443 立益,2001/05/14,-1.4778
1444 力麗,2001/05/14,0
1445 大宇,2001/05/14,0
1446 宏和,2001/05/14,-2.7778
1447 力鵬,2001/05/14,0
1449 佳和,2001/05/14,-0.2967
1451 年興,2001/05/14,0.6623
1452 宏益,2001/05/14,-3.0769
1453 大將,2001/05/14,-0.813
1454 台富,2001/05/14,-1.0417
1455 集盛,2001/05/14,-1.4118
1456 怡華,2001/05/14,1.7241
1457 宜進,2001/05/14,-2.439
1459 聯發,2001/05/14,0
1460 宏遠,2001/05/14,0
1463 強盛,2001/05/14,6.4
1464 得力,2001/05/14,-0.9464
1465 偉全,2001/05/14,3.1646
1466 聚隆,2001/05/14,-5.7143
1467 南緯,2001/05/14,1.2346
1468 昶和,2001/05/14,-0.6452
1470 大統新創,2001/05/14,0
1471 首利,2001/05/14,-3.3333
1472 三洋紡,2001/05/14,0
1473 台南,2001/05/14,-0.6024
1474 弘裕,2001/05/14,-0.7576
1475 業旺,2001/05/14,0.9836
1476 儒鴻,2001/05/14,0
1503 士電,2001/05/14,-1.6393
1504 東元,2001/05/14,-1.1494
1506 正道,2001/05/14,-1.2821
1507 永大,2001/05/14,2.5424
1512 瑞利,2001/05/14,3.0986
1513 中興電,2001/05/14,-1.0638
1514 亞力,2001/05/14,0
1515 力山,2001/05/14,-2.0408
1516 川飛,2001/05/14,4.8387
1517 利奇,2001/05/14,-3.3058
1519 華城,2001/05/14,0.6623
1521 大億,2001/05/14,-2.4793
1522 堤維西,2001/05/14,3.3149
1524 耿鼎,2001/05/14,0
1525 江申,2001/05/14,2.3077
1526 日馳,2001/05/14,-0.7143
1527 鑽全,2001/05/14,1.1876
1528 恩德,2001/05/14,2.5
1529 樂士,2001/05/14,-5
1530 亞崴,2001/05/14,1
1531 高林股,2001/05/14,6.7647
1532 勤美,2001/05/14,0
1533 車王電,2001/05/14,0
1535 中宇,2001/05/14,1.9608
1536 和大,2001/05/14,-1.1429
1538 正峰,2001/05/14,-1.1696
1539 巨庭,2001/05/14,0.8696
1540 喬福,2001/05/14,3.4483
1603 華電,2001/05/14,-1.0417
1604 聲寶,2001/05/14,0.7752
1605 華新,2001/05/14,-0.8333
1608 華榮,2001/05/14,-1.0076
1609 大亞,2001/05/14,0
1611 中電,2001/05/14,0.5587
1612 宏泰,2001/05/14,-0.6173
1614 三洋電,2001/05/14,-0.4831
1615 大山,2001/05/14,-3.3898
1616 億泰,2001/05/14,-3.9063
1617 榮星,2001/05/14,-4.2683
1618 合機,2001/05/14,-1.9231
1701 中化,2001/05/14,-1.1834
1702 南僑,2001/05/14,1.9737
1707 葡萄王,2001/05/14,0
1708 東鹼,2001/05/14,1.0989
1709 和益,2001/05/14,-1.7167
1710 東聯,2001/05/14,-1.1236
1711 永光,2001/05/14,2.2321
1712 興農,2001/05/14,1.3514
1713 國化,2001/05/14,0
1714 和桐,2001/05/14,1.4286
1717 長興,2001/05/14,1.8182
1718 中纖,2001/05/14,1.2712
1720 生達,2001/05/14,-0.9756
1721 三晃,2001/05/14,-5.2795
1722 台肥,2001/05/14,-6.0606
1723 中碳,2001/05/14,-3.1153
1724 台硝,2001/05/14,-0.8403
1725 元禎,2001/05/14,-0.4425
1726 永記,2001/05/14,-1.4545
1727 中華化,2001/05/14,-0.9615
1730 花仙子,2001/05/14,3.0457
1731 美吾華,2001/05/14,0
1732 毛寶,2001/05/14,0
1733 五鼎,2001/05/14,1.2987
1734 杏輝,2001/05/14,-1.7647
1735 日勝化,2001/05/14,0.8547
1802 台玻,2001/05/14,-0.3984
1805 寶徠,2001/05/14,1.5
1806 冠軍,2001/05/14,6.9246
1808 潤隆,2001/05/14,0
1809 中釉,2001/05/14,2.7624
1810 和成,2001/05/14,6.8063
1903 士紙,2001/05/14,-2.5
1904 正隆,2001/05/14,-1.5748
1905 華紙,2001/05/14,-3.3708
1906 寶隆,2001/05/14,1.0909
1907 永豐餘,2001/05/14,-2.7624
1909 榮成,2001/05/14,0.9091
2002 中鋼,2001/05/14,0.5348
2006 東和鋼鐵,2001/05/14,-0.5076
2007 燁興,2001/05/14,-0.8772
2008 高興昌,2001/05/14,5.618
2009 第一銅,2001/05/14,-1.6713
2010 春源,2001/05/14,-1.1111
2012 春雨,2001/05/14,0
2013 中鋼構,2001/05/14,-0.5618
2014 中鴻,2001/05/14,-2.521
2015 豐興,2001/05/14,-1.2821
2017 官田鋼,2001/05/14,-1.2121
2020 美亞,2001/05/14,3.9106
2022 聚亨,2001/05/14,0
2023 燁輝,2001/05/14,0
2024 志聯,2001/05/14,0
2025 千興,2001/05/14,-2.7439
2027 大成鋼,2001/05/14,0
2028 威致,2001/05/14,-2.0408
2029 盛餘,2001/05/14,2.9851
2030 彰源,2001/05/14,-1.087
2031 新光鋼,2001/05/14,-1.2346
2032 新鋼,2001/05/14,0
2033 佳大,2001/05/14,0
2034 允強,2001/05/14,-0.885
2101 南港,2001/05/14,-6.7568
2102 泰豐,2001/05/14,-3.6585
2103 台橡,2001/05/14,-2.2099
2104 國際中橡,2001/05/14,2.069
2105 正新,2001/05/14,3.3816
2106 建大,2001/05/14,6.5789
2107 厚生,2001/05/14,0.6757
2108 南帝,2001/05/14,-1.2346
2109 華豐,2001/05/14,1.2195
2201 裕隆,2001/05/14,-1.1236
2204 中華,2001/05/14,0.3509
2206 三陽工業,2001/05/14,-3.9474
2207 和泰車,2001/05/14,-1.0417
2301 光寶科,2001/05/14,2.0997
2302 麗正,2001/05/14,1.2195
2303 聯電,2001/05/14,-0.9524
2305 全友,2001/05/14,-5.0847
2308 台達電,2001/05/14,-2.2727
2312 金寶,2001/05/14,1.676
2313 華通,2001/05/14,-1.6216
2314 台揚,2001/05/14,-4.3388
2316 楠梓電,2001/05/14,0.7843
2317 鴻海,2001/05/14,0
2321 東訊,2001/05/14,0
2323 中環,2001/05/14,0.489
2324 仁寶,2001/05/14,-0.9009
2327 國巨,2001/05/14,-2.957
2328 廣宇,2001/05/14,-2.7397
2329 華泰,2001/05/14,-2.6923
2330 台積電,2001/05/14,-1.5957
2331 精英,2001/05/14,-2.7972
2332 友訊,2001/05/14,1.9231
2337 旺宏,2001/05/14,-1.8868
2338 光罩,2001/05/14,0.7843
2340 光磊,2001/05/14,-2.4096
2342 茂矽,2001/05/14,1.4354
2344 華邦電,2001/05/14,-1.1396
2345 智邦,2001/05/14,-3.5165
2347 聯強,2001/05/14,-2.459
2348 海悅,2001/05/14,3.937
2349 錸德,2001/05/14,0.7246
2351 順德,2001/05/14,0
2352 佳世達,2001/05/14,-2.2333
2353 宏碁,2001/05/14,-0.9709
2354 鴻準,2001/05/14,-5.5319
2355 敬鵬,2001/05/14,4.7458
2356 英業達,2001/05/14,-2.1084
2357 華碩,2001/05/14,1.3423
2358 廷鑫,2001/05/14,6.8571
2359 所羅門,2001/05/14,-0.4902
2360 致茂,2001/05/14,-1.6092
2362 藍天,2001/05/14,-4
2363 矽統,2001/05/14,-0.9346
2364 倫飛,2001/05/14,6.4748
2365 昆盈,2001/05/14,-0.9677
2367 燿華,2001/05/14,-2.1127
2368 金像電,2001/05/14,-0.4587
2369 菱生,2001/05/14,-2.349
2371 大同,2001/05/14,-1.4019
2373 震旦行,2001/05/14,0.3012
2374 佳能,2001/05/14,-6.9597
2375 凱美,2001/05/14,-1.9108
2376 技嘉,2001/05/14,-1.7857
2377 微星,2001/05/14,-1.087
2379 瑞昱,2001/05/14,-1.7045
2380 虹光,2001/05/14,-3.4091
2382 廣達,2001/05/14,-4
2383 台光電,2001/05/14,0
2385 群光,2001/05/14,-1.25
2387 精元,2001/05/14,0.5917
2388 威盛,2001/05/14,-2.0134
2390 云辰,2001/05/14,0.8547
2392 正崴,2001/05/14,-1.7751
2393 億光,2001/05/14,3.3333
2395 研華,2001/05/14,-2.5974
2397 友通,2001/05/14,-6.9663
2399 映泰,2001/05/14,0.5208
2401 凌陽,2001/05/14,-1.8182
2402 毅嘉,2001/05/14,-2.2727
2404 漢唐,2001/05/14,-4.4983
2405 浩鑫,2001/05/14,-1.3333
2406 國碩,2001/05/14,-1.5504
2408 南亞科,2001/05/14,0.7168
2409 友達,2001/05/14,1.2987
2412 中華電,2001/05/14,1.5267
2413 環科,2001/05/14,-2.5478
2414 精技,2001/05/14,0
2415 錩新,2001/05/14,-1.2698
2417 圓剛,2001/05/14,-4.0816
2419 仲琦,2001/05/14,3.3333
2420 新巨,2001/05/14,-2.9167
2421 建準,2001/05/14,-5.9829
2423 固緯,2001/05/14,5.4487
2424 隴華,2001/05/14,-3.0488
2425 承啟,2001/05/14,-4.6414
2426 鼎元,2001/05/14,-2.4793
2427 三商電,2001/05/14,-2.2222
2428 興勤,2001/05/14,2.2876
2429 銘旺科,2001/05/14,-2.7778
2430 燦坤,2001/05/14,5.7692
2431 聯昌,2001/05/14,2.551
2433 互盛電,2001/05/14,-2.9536
2434 統懋,2001/05/14,-2.4138
2436 偉詮電,2001/05/14,-2.1127
2438 翔耀,2001/05/14,-5.7143
2439 美律,2001/05/14,0
2440 太空梭,2001/05/14,-0.9434
2441 超豐,2001/05/14,-2.439
2442 新美齊,2001/05/14,-0.5495
2443 億麗,2001/05/14,4.6729
2444 兆勁,2001/05/14,-1.1364
2449 京元電子,2001/05/14,-5.6075
2451 創見,2001/05/14,-3.1056
2457 飛宏,2001/05/14,-5.6311
2458 義隆,2001/05/14,-0.6667
2459 敦吉,2001/05/14,-0.6211
2460 建通,2001/05/14,-1.5936
2461 光群雷,2001/05/14,2.9412
2462 良得電,2001/05/14,-2.439
2464 盟立,2001/05/14,-2.027
2465 麗臺,2001/05/14,1.8667
2466 冠西電,2001/05/14,-2.7668
2467 志聖,2001/05/14,-1.5075
2468 華經,2001/05/14,-2.5641
2471 資通,2001/05/14,-4.6429
2472 立隆電,2001/05/14,2.8571
2474 可成,2001/05/14,-3.7736
2476 鉅祥,2001/05/14,-0.9091
2477 美隆電,2001/05/14,-0.5464
2478 大毅,2001/05/14,-0.9009
2480 敦陽科,2001/05/14,-1.81
2481 強茂,2001/05/14,-2.6786
2482 連宇,2001/05/14,4.797
2483 百容,2001/05/14,-1.8519
2484 希華,2001/05/14,-0.7246
2485 兆赫,2001/05/14,-5.1724
2486 一詮,2001/05/14,-0.463
2488 漢平,2001/05/14,-1.9608
2489 瑞軒,2001/05/14,-1.0417
2491 吉祥全,2001/05/14,-1.9417
2492 華新科,2001/05/14,-3.5897
2501 國建,2001/05/14,-2.5478
2504 國產,2001/05/14,-3.6364
2505 國揚,2001/05/14,6.8293
2506 太設,2001/05/14,-1.4778
2509 全坤建,2001/05/14,3.6364
2511 太子,2001/05/14,-3.8462
2514 龍邦,2001/05/14,-2.4862
2515 中工,2001/05/14,-3.8194
2516 新建,2001/05/14,3.3149
2520 冠德,2001/05/14,3.0075
2524 京城,2001/05/14,-5.9701
2527 宏璟,2001/05/14,0.2358
2528 皇普,2001/05/14,-4.7619
2530 華建,2001/05/14,-2.807
2534 宏盛,2001/05/14,-2.1739
2535 達欣工,2001/05/14,-1.6949
2536 宏普,2001/05/14,-0.4762
2537 聯上發,2001/05/14,-2.9126
2538 基泰,2001/05/14,3.1746
2539 櫻花建,2001/05/14,5.53
2540 愛山林,2001/05/14,-0.641
2542 興富發,2001/05/14,-2.8777
2543 皇昌,2001/05/14,5.0526
2545 皇翔,2001/05/14,-3.4884
2546 根基,2001/05/14,1.9149
2547 日勝生,2001/05/14,0
2548 華固,2001/05/14,-2.6316
2601 益航,2001/05/14,-0.3623
2603 長榮,2001/05/14,-0.6024
2605 新興,2001/05/14,0
2606 裕民,2001/05/14,-0.6024
2607 榮運,2001/05/14,-2
2608 嘉里大榮,2001/05/14,-2.6316
2609 陽明,2001/05/14,-1.1173
2610 華航,2001/05/14,-1.1628
2611 志信,2001/05/14,0
2612 中航,2001/05/14,-1.3072
2613 中櫃,2001/05/14,-1.9608
2614 東森,2001/05/14,2.5
2615 萬海,2001/05/14,0
2616 山隆,2001/05/14,1.7699
2617 台航,2001/05/14,0
2618 長榮航,2001/05/14,1.3636
2701 萬企,2001/05/14,-1.4652
2702 華園,2001/05/14,0
2704 國賓,2001/05/14,-1.7241
2705 六福,2001/05/14,-2.0747
2706 第一店,2001/05/14,-0.4926
2707 晶華,2001/05/14,-3.2258
2801 彰銀,2001/05/14,-0.5814
2809 京城銀,2001/05/14,-2.1127
2812 台中銀,2001/05/14,-0.8523
2816 旺旺保,2001/05/14,-0.4975
2820 華票,2001/05/14,-2.069
2823 中壽,2001/05/14,-5.0279
2832 台產,2001/05/14,-1.3158
2834 臺企銀,2001/05/14,0.9709
2836 高雄銀,2001/05/14,-1.8797
2838 聯邦銀,2001/05/14,1.6129
2841 台開,2001/05/14,-1.0352
2845 遠東銀,2001/05/14,-5.1852
2849 安泰銀,2001/05/14,-4
2850 新產,2001/05/14,-6.7669
2851 中再保,2001/05/14,0
2852 第一保,2001/05/14,-1.1111
2855 統一證,2001/05/14,-2.9412
2901 欣欣,2001/05/14,-1.5385
2903 遠百,2001/05/14,-1.5957
2904 匯僑,2001/05/14,-3.5503
2905 三商,2001/05/14,-2.1552
2906 高林,2001/05/14,0.7576
2908 特力,2001/05/14,-1.4981
2910 統領,2001/05/14,0
2911 麗嬰房,2001/05/14,6.6667
2912 統一超,2001/05/14,-1.8868
2913 農林,2001/05/14,-3.9683
