Current,,
,,
證券代碼,年月日,報酬率％
1726 永記,2000/01/17,2.8037
1727 中華化,2000/01/17,-0.3731
1731 美吾華,2000/01/17,0.5
1732 毛寶,2000/01/17,-6.9507
1802 台玻,2000/01/17,1.2346
1805 寶徠,2000/01/17,6.8627
1806 冠軍,2000/01/17,2.3411
1808 潤隆,2000/01/17,0
1809 中釉,2000/01/17,-0.3984
1810 和成,2000/01/17,3.937
1903 士紙,2000/01/17,0
1904 正隆,2000/01/17,6.1069
1905 華紙,2000/01/17,3.7037
1906 寶隆,2000/01/17,6.9565
1907 永豐餘,2000/01/17,2.0979
1909 榮成,2000/01/17,6.701
2002 中鋼,2000/01/17,1.1858
2006 東和鋼鐵,2000/01/17,2.5478
2007 燁興,2000/01/17,5.8511
2008 高興昌,2000/01/17,2.8736
2009 第一銅,2000/01/17,0.8
2010 春源,2000/01/17,2.807
2012 春雨,2000/01/17,3.4483
2013 中鋼構,2000/01/17,0.9259
2014 中鴻,2000/01/17,1.6854
2015 豐興,2000/01/17,2.0833
2017 官田鋼,2000/01/17,2.1583
2020 美亞,2000/01/17,1.3333
2022 聚亨,2000/01/17,6.6176
2023 燁輝,2000/01/17,1.1173
2024 志聯,2000/01/17,6.6176
2025 千興,2000/01/17,5.2632
2027 大成鋼,2000/01/17,5.3004
2028 威致,2000/01/17,3.5211
2029 盛餘,2000/01/17,6.8345
2030 彰源,2000/01/17,2.1505
2031 新光鋼,2000/01/17,1.6129
2032 新鋼,2000/01/17,-3.3835
2033 佳大,2000/01/17,0
2034 允強,2000/01/17,5.7692
2101 南港,2000/01/17,6.5574
2102 泰豐,2000/01/17,3.5461
2103 台橡,2000/01/17,4.898
2104 國際中橡,2000/01/17,6.9565
2105 正新,2000/01/17,1.3986
2106 建大,2000/01/17,2.4476
2107 厚生,2000/01/17,2.4691
2108 南帝,2000/01/17,2.9762
2109 華豐,2000/01/17,-0.8696
2201 裕隆,2000/01/17,4.4
2204 中華,2000/01/17,2.0958
2206 三陽工業,2000/01/17,0.8772
2207 和泰車,2000/01/17,2.9661
2301 光寶科,2000/01/17,3.2787
2302 麗正,2000/01/17,1.1561
2303 聯電,2000/01/17,-0.4329
2305 全友,2000/01/17,0.6061
2308 台達電,2000/01/17,-1.1976
2312 金寶,2000/01/17,1.4085
2313 華通,2000/01/17,-1.4423
2314 台揚,2000/01/17,-2.6316
2316 楠梓電,2000/01/17,-0.8696
2317 鴻海,2000/01/17,1.1952
2321 東訊,2000/01/17,0
2323 中環,2000/01/17,0
2324 仁寶,2000/01/17,0.4386
2327 國巨,2000/01/17,-0.7143
2328 廣宇,2000/01/17,2.122
2329 華泰,2000/01/17,0
2330 台積電,2000/01/17,-0.5319
2331 精英,2000/01/17,0.3774
2332 友訊,2000/01/17,-0.6098
2337 旺宏,2000/01/17,-1.6667
2338 光罩,2000/01/17,6.4516
2340 光磊,2000/01/17,0.8909
2342 茂矽,2000/01/17,1.7699
2344 華邦電,2000/01/17,-1.2195
2345 智邦,2000/01/17,2.451
2347 聯強,2000/01/17,0.4717
2348 海悅,2000/01/17,6.7797
2349 錸德,2000/01/17,4.4118
2351 順德,2000/01/17,1.8692
2352 佳世達,2000/01/17,2.7344
2353 宏碁,2000/01/17,6.5574
2354 鴻準,2000/01/17,1.2048
2355 敬鵬,2000/01/17,-0.8696
2356 英業達,2000/01/17,0
2357 華碩,2000/01/17,3.2787
2358 廷鑫,2000/01/17,6.338
2359 所羅門,2000/01/17,1.0267
2360 致茂,2000/01/17,0
2362 藍天,2000/01/17,3.8627
2363 矽統,2000/01/17,-1.0714
2364 倫飛,2000/01/17,0.5291
2365 昆盈,2000/01/17,4.918
2367 燿華,2000/01/17,-1.25
2368 金像電,2000/01/17,-0.8621
2369 菱生,2000/01/17,3.0488
2371 大同,2000/01/17,0
2373 震旦行,2000/01/17,0
2374 佳能,2000/01/17,6.7633
2375 凱美,2000/01/17,6.7416
2376 技嘉,2000/01/17,-0.4831
2377 微星,2000/01/17,0
2379 瑞昱,2000/01/17,-0.5882
2380 虹光,2000/01/17,0.5882
2382 廣達,2000/01/17,1.9685
2383 台光電,2000/01/17,6.8571
2385 群光,2000/01/17,4.2802
2387 精元,2000/01/17,4.6512
2388 威盛,2000/01/17,0.5405
2390 云辰,2000/01/17,0
2392 正崴,2000/01/17,-0.4016
2393 億光,2000/01/17,5.4455
2395 研華,2000/01/17,0
2397 友通,2000/01/17,6.9444
2399 映泰,2000/01/17,2.7027
2401 凌陽,2000/01/17,2.3569
2402 毅嘉,2000/01/17,6.383
2404 漢唐,2000/01/17,1.5267
2405 浩鑫,2000/01/17,1.7429
2413 環科,2000/01/17,6.9091
2414 精技,2000/01/17,4.9774
2415 錩新,2000/01/17,-2.5937
2417 圓剛,2000/01/17,6.8493
2419 仲琦,2000/01/17,0.565
2420 新巨,2000/01/17,2.9412
2421 建準,2000/01/17,2.1429
2423 固緯,2000/01/17,2.952
2424 隴華,2000/01/17,4.0816
2425 承啟,2000/01/17,0.2545
2426 鼎元,2000/01/17,-1.0169
2427 三商電,2000/01/17,2.1978
2428 興勤,2000/01/17,6.8592
2429 銘旺科,2000/01/17,3.2727
2430 燦坤,2000/01/17,1.7241
2431 聯昌,2000/01/17,3.4268
2433 互盛電,2000/01/17,1.6949
2434 統懋,2000/01/17,6.9832
2436 偉詮電,2000/01/17,6.6298
2438 翔耀,2000/01/17,1.4199
2439 美律,2000/01/17,2.2785
2459 敦吉,2000/01/17,-0.6211
2461 光群雷,2000/01/17,6.4789
2462 良得電,2000/01/17,2.9851
2464 盟立,2000/01/17,0.4219
2465 麗臺,2000/01/17,1.3245
2466 冠西電,2000/01/17,6.5421
2467 志聖,2000/01/17,6.8493
2468 華經,2000/01/17,4.0909
2471 資通,2000/01/17,0.7843
2474 可成,2000/01/17,2.7778
2476 鉅祥,2000/01/17,5.5556
2478 大毅,2000/01/17,6.6327
2480 敦陽科,2000/01/17,6.7708
2481 強茂,2000/01/17,0.4762
2482 連宇,2000/01/17,1.9608
2483 百容,2000/01/17,6.7901
2484 希華,2000/01/17,4.7619
2485 兆赫,2000/01/17,-0.4717
2489 瑞軒,2000/01/17,5.5944
2492 華新科,2000/01/17,6.8493
2501 國建,2000/01/17,3.8462
2504 國產,2000/01/17,5.5556
2505 國揚,2000/01/17,6.9565
2506 太設,2000/01/17,6.6667
2509 全坤建,2000/01/17,5.5762
2511 太子,2000/01/17,6.5217
2514 龍邦,2000/01/17,6.4865
2515 中工,2000/01/17,6.0773
2516 新建,2000/01/17,6.4286
2520 冠德,2000/01/17,3.4091
2524 京城,2000/01/17,6.7308
2527 宏璟,2000/01/17,2.6923
2530 華建,2000/01/17,5.7416
2534 宏盛,2000/01/17,6.7692
2535 達欣工,2000/01/17,3.0303
2536 宏普,2000/01/17,0.9174
2537 聯上發,2000/01/17,1.7442
2538 基泰,2000/01/17,4.4444
2539 櫻花建,2000/01/17,6.5421
2540 愛山林,2000/01/17,0.7246
2542 興富發,2000/01/17,6.7708
2543 皇昌,2000/01/17,6.9343
2545 皇翔,2000/01/17,-1.9455
2546 根基,2000/01/17,0.8333
2601 益航,2000/01/17,6.7164
2603 長榮,2000/01/17,3.9711
2605 新興,2000/01/17,2.4194
2606 裕民,2000/01/17,1.5385
2607 榮運,2000/01/17,2.5105
2608 嘉里大榮,2000/01/17,2.8112
2609 陽明,2000/01/17,1.0526
2610 華航,2000/01/17,0.939
2611 志信,2000/01/17,3.7801
2612 中航,2000/01/17,2.459
2613 中櫃,2000/01/17,1.3072
2614 東森,2000/01/17,3.5714
2615 萬海,2000/01/17,1.4235
2616 山隆,2000/01/17,2.9762
2617 台航,2000/01/17,2.7778
2618 長榮航,2000/01/17,2.994
2701 萬企,2000/01/17,1.9108
2702 華園,2000/01/17,0
2704 國賓,2000/01/17,4.4944
2705 六福,2000/01/17,1.1628
2706 第一店,2000/01/17,0
2707 晶華,2000/01/17,0.625
2801 彰銀,2000/01/17,3.6036
2809 京城銀,2000/01/17,6.6667
2812 台中銀,2000/01/17,6.7901
2816 旺旺保,2000/01/17,1.9455
2820 華票,2000/01/17,5.2632
2823 中壽,2000/01/17,2.3697
2832 台產,2000/01/17,-0.4292
2834 臺企銀,2000/01/17,3.4091
2836 高雄銀,2000/01/17,3.8136
2838 聯邦銀,2000/01/17,6.875
2841 台開,2000/01/17,1.0582
2845 遠東銀,2000/01/17,4.8128
2849 安泰銀,2000/01/17,4.7619
2855 統一證,2000/01/17,1.9417
2901 欣欣,2000/01/17,0
2903 遠百,2000/01/17,3.0303
2904 匯僑,2000/01/17,-0.5556
2905 三商,2000/01/17,2.071
2906 高林,2000/01/17,3.2558
2908 特力,2000/01/17,3.4934
2910 統領,2000/01/17,0.4301
2911 麗嬰房,2000/01/17,5.0228
2912 統一超,2000/01/17,3.3582
2913 農林,2000/01/17,2.5532
2915 潤泰全,2000/01/17,3.1646
3024 憶聲,2000/01/17,6.6929
3026 禾伸堂,2000/01/17,6.8571
3035 智原,2000/01/17,3.2448
3037 欣興,2000/01/17,1.9608
3041 揚智,2000/01/17,0
3052 夆典,2000/01/17,2.4291
4414 如興,2000/01/17,-1.5345
5007 三星,2000/01/17,0.4255
5388 中磊,2000/01/17,1.0526
5515 建國,2000/01/17,1.581
5519 隆大,2000/01/17,1.626
5521 工信,2000/01/17,6.4748
5522 遠雄,2000/01/17,1.7722
5607 遠雄港,2000/01/17,-0.9804
6005 群益證,2000/01/17,2.8807
6191 精成科,2000/01/17,4.1667
9902 台火,2000/01/17,2.1127
9904 寶成,2000/01/17,1.3793
9905 大華,2000/01/17,2.4476
9906 欣巴巴,2000/01/17,6.8681
9907 統一實,2000/01/17,2.6432
9908 大台北,2000/01/17,4.0984
9910 豐泰,2000/01/17,1.7857
9911 櫻花,2000/01/17,6.9149
9912 偉聯,2000/01/17,-1.8657
9914 美利達,2000/01/17,6.7797
9917 中保科,2000/01/17,0
9918 欣天然,2000/01/17,0.9434
9919 康那香,2000/01/17,4.0486
9921 巨大,2000/01/17,2.2727
9924 福興,2000/01/17,6.5421
9925 新保,2000/01/17,0.6818
9926 新海,2000/01/17,2.3256
9927 泰銘,2000/01/17,-0.5319
9928 中視,2000/01/17,2.2587
9929 秋雨,2000/01/17,0.9569
9930 中聯資源,2000/01/17,2.4823
9931 欣高,2000/01/17,0.4016
9933 中鼎,2000/01/17,3.3613
9934 成霖,2000/01/17,3.9604
9935 慶豐富,2000/01/17,0
9937 全國,2000/01/17,6.9079
9940 信義,2000/01/17,0
9941 裕融,2000/01/17,6.1856
9945 潤泰新,2000/01/17,6.2992
Y9999 加權指數,2000/01/15,1.8633
1101 台泥,2000/01/15,0.8982
1102 亞泥,2000/01/15,-0.3289
1103 嘉泥,2000/01/15,0.4739
1104 環泥,2000/01/15,1.9139
1108 幸福,2000/01/15,1.8957
1109 信大,2000/01/15,6.8592
1110 東泥,2000/01/15,-0.4739
1201 味全,2000/01/15,0
1203 味王,2000/01/15,6.6667
1210 大成,2000/01/15,0.8696
1213 大飲,2000/01/15,0
1215 卜蜂,2000/01/15,0.5291
1216 統一,2000/01/15,0.4065
1217 愛之味,2000/01/15,-0.4608
1218 泰山,2000/01/15,1.5152
1219 福壽,2000/01/15,0.7813
1220 台榮,2000/01/15,-1.5209
1225 福懋油,2000/01/15,6.7227
1227 佳格,2000/01/15,-2.6415
1229 聯華,2000/01/15,2.9412
1231 聯華食,2000/01/15,2.2075
1232 大統益,2000/01/15,-0.7937
1233 天仁,2000/01/15,1.6529
1234 黑松,2000/01/15,6.5868
1235 興泰,2000/01/15,2.809
1236 宏亞,2000/01/15,0
1301 台塑,2000/01/15,0.7634
1303 南亞,2000/01/15,1.3793
1304 台聚,2000/01/15,6.6667
1305 華夏,2000/01/15,6.7138
1307 三芳,2000/01/15,3.5088
1308 亞聚,2000/01/15,6.0533
1309 台達化,2000/01/15,6.7669
1310 台苯,2000/01/15,6.1224
1312 國喬,2000/01/15,6.8085
1313 聯成,2000/01/15,3.8462
1314 中石化,2000/01/15,3.1056
1315 達新,2000/01/15,1.3889
1316 上曜,2000/01/15,4.0462
1319 東陽,2000/01/15,6.8
1321 大洋,2000/01/15,4.8649
1323 永裕,2000/01/15,-1.0309
1324 地球,2000/01/15,6.8536
1325 恒大,2000/01/15,-3.139
1326 台化,2000/01/15,1.5075
1402 遠東新,2000/01/15,2.1583
1409 新纖,2000/01/15,2.3041
1410 南染,2000/01/15,1.2953
1413 宏洲,2000/01/15,-0.9615
1414 東和,2000/01/15,-3.9548
1416 廣豐,2000/01/15,-1.2195
1417 嘉裕,2000/01/15,-2.6738
1418 東華,2000/01/15,-2.9762
1419 新紡,2000/01/15,0.9852
1423 利華,2000/01/15,0
1432 大魯閣,2000/01/15,3.3613
1434 福懋,2000/01/15,0.4505
1435 中福,2000/01/15,-2.008
1436 華友聯,2000/01/15,-2.0408
1437 勤益控,2000/01/15,1.4388
1438 三地開發,2000/01/15,-1.087
1439 中和,2000/01/15,6.7669
1440 南紡,2000/01/15,-1.5625
1441 大東,2000/01/15,2.6316
1442 名軒,2000/01/15,6.988
1443 立益,2000/01/15,0
1444 力麗,2000/01/15,6.8293
1445 大宇,2000/01/15,1.9417
1446 宏和,2000/01/15,-0.5263
1447 力鵬,2000/01/15,4.4248
1449 佳和,2000/01/15,-1.8519
1451 年興,2000/01/15,2.8169
1452 宏益,2000/01/15,4.3478
1453 大將,2000/01/15,3
1454 台富,2000/01/15,-0.5405
1455 集盛,2000/01/15,5.2632
1456 怡華,2000/01/15,0
1457 宜進,2000/01/15,6.3433
1459 聯發,2000/01/15,3.4335
1460 宏遠,2000/01/15,1.6949
1463 強盛,2000/01/15,1.3793
1464 得力,2000/01/15,3.125
1465 偉全,2000/01/15,-0.5
1466 聚隆,2000/01/15,0.6961
1467 南緯,2000/01/15,1.6129
1468 昶和,2000/01/15,-0.7519
1470 大統新創,2000/01/15,1.4851
1471 首利,2000/01/15,0.5102
1472 三洋紡,2000/01/15,4.6512
1473 台南,2000/01/15,0.5814
1474 弘裕,2000/01/15,-1.1811
1475 業旺,2000/01/15,-2.6178
1503 士電,2000/01/15,0
1504 東元,2000/01/15,1.9231
1506 正道,2000/01/15,-0.6211
1507 永大,2000/01/15,3.4826
1512 瑞利,2000/01/15,-2.8269
1513 中興電,2000/01/15,-2.6316
1514 亞力,2000/01/15,0
1515 力山,2000/01/15,-0.6557
1516 川飛,2000/01/15,0
1517 利奇,2000/01/15,-1.4925
1519 華城,2000/01/15,0.2857
1521 大億,2000/01/15,2.4876
1522 堤維西,2000/01/15,0
1524 耿鼎,2000/01/15,0
1525 江申,2000/01/15,-1.7467
1527 鑽全,2000/01/15,-1.6129
1528 恩德,2000/01/15,0.4167
1529 樂士,2000/01/15,-2.439
1530 亞崴,2000/01/15,-3.0303
1531 高林股,2000/01/15,-1.0135
1532 勤美,2000/01/15,-0.6173
1535 中宇,2000/01/15,-0.5525
1538 正峰,2000/01/15,0
1540 喬福,2000/01/15,-1.005
1603 華電,2000/01/15,0.9901
1604 聲寶,2000/01/15,1.3559
1605 華新,2000/01/15,5.7778
1608 華榮,2000/01/15,0
1609 大亞,2000/01/15,-1.145
1611 中電,2000/01/15,-2.7174
1612 宏泰,2000/01/15,4.3716
1614 三洋電,2000/01/15,-0.7491
1615 大山,2000/01/15,-2.2059
1616 億泰,2000/01/15,0
1617 榮星,2000/01/15,-0.5848
1618 合機,2000/01/15,-3.7037
1701 中化,2000/01/15,-0.7299
1702 南僑,2000/01/15,-0.7143
1707 葡萄王,2000/01/15,-2.6738
1708 東鹼,2000/01/15,0.995
1709 和益,2000/01/15,1.2245
1710 東聯,2000/01/15,4.7431
1711 永光,2000/01/15,3.8217
1712 興農,2000/01/15,1.5625
1713 國化,2000/01/15,1.4388
1714 和桐,2000/01/15,1.7544
1717 長興,2000/01/15,-1.8265
1718 中纖,2000/01/15,3.2609
1720 生達,2000/01/15,2.8391
1721 三晃,2000/01/15,2.1583
1722 台肥,2000/01/15,0.7576
1723 中碳,2000/01/15,-0.3876
1724 台硝,2000/01/15,-1.0989
1725 元禎,2000/01/15,-0.4082
1726 永記,2000/01/15,-0.9259
1727 中華化,2000/01/15,-0.7407
1731 美吾華,2000/01/15,-2.9126
1732 毛寶,2000/01/15,-6.8894
1802 台玻,2000/01/15,0
1805 寶徠,2000/01/15,2
1806 冠軍,2000/01/15,0.6734
1808 潤隆,2000/01/15,0
1809 中釉,2000/01/15,4.5833
1810 和成,2000/01/15,-0.7813
1903 士紙,2000/01/15,-0.8772
1904 正隆,2000/01/15,1.5504
1905 華紙,2000/01/15,6.2992
1906 寶隆,2000/01/15,2.6786
1907 永豐餘,2000/01/15,2.1429
1909 榮成,2000/01/15,3.1915
2002 中鋼,2000/01/15,0
2006 東和鋼鐵,2000/01/15,0.641
2007 燁興,2000/01/15,-3.0928
2008 高興昌,2000/01/15,-2.2472
2009 第一銅,2000/01/15,3.7344
2010 春源,2000/01/15,-1.7241
2012 春雨,2000/01/15,0.578
2013 中鋼構,2000/01/15,-1.8182
2014 中鴻,2000/01/15,-0.5587
2015 豐興,2000/01/15,2.1277
2017 官田鋼,2000/01/15,1.4599
2020 美亞,2000/01/15,2.7397
2022 聚亨,2000/01/15,2.2556
2023 燁輝,2000/01/15,-4.2781
2024 志聯,2000/01/15,1.4925
2025 千興,2000/01/15,0.7576
2027 大成鋼,2000/01/15,1.0714
2028 威致,2000/01/15,0
2029 盛餘,2000/01/15,-0.7143
2030 彰源,2000/01/15,-0.5348
2031 新光鋼,2000/01/15,-6.0606
2032 新鋼,2000/01/15,-3.6232
2033 佳大,2000/01/15,0
2034 允強,2000/01/15,0
2101 南港,2000/01/15,1.4553
2102 泰豐,2000/01/15,0.7143
2103 台橡,2000/01/15,4.7009
2104 國際中橡,2000/01/15,2.9851
2105 正新,2000/01/15,-0.3484
2106 建大,2000/01/15,-1.7182
2107 厚生,2000/01/15,-2.994
2108 南帝,2000/01/15,0
2109 華豐,2000/01/15,0.8772
2201 裕隆,2000/01/15,0.8065
2204 中華,2000/01/15,0
2206 三陽工業,2000/01/15,-0.4367
2207 和泰車,2000/01/15,0.4255
2301 光寶科,2000/01/15,0
2302 麗正,2000/01/15,-1.1429
2303 聯電,2000/01/15,2.6667
2305 全友,2000/01/15,2.4845
2308 台達電,2000/01/15,6.3694
2312 金寶,2000/01/15,4.4118
2313 華通,2000/01/15,1.9608
2314 台揚,2000/01/15,4.1096
2316 楠梓電,2000/01/15,4.5455
2317 鴻海,2000/01/15,2.449
2321 東訊,2000/01/15,2.2222
2323 中環,2000/01/15,5.1724
2324 仁寶,2000/01/15,1.3333
2327 國巨,2000/01/15,4.2184
2328 廣宇,2000/01/15,0
2329 華泰,2000/01/15,2.7273
2330 台積電,2000/01/15,3.2967
2331 精英,2000/01/15,2.7132
2332 友訊,2000/01/15,6.4935
2337 旺宏,2000/01/15,5.2632
2338 光罩,2000/01/15,-1.2739
2340 光磊,2000/01/15,3.2184
2342 茂矽,2000/01/15,6.6038
2344 華邦電,2000/01/15,2.5
2345 智邦,2000/01/15,0.9901
2347 聯強,2000/01/15,1.4354
2348 海悅,2000/01/15,6.8841
2349 錸德,2000/01/15,0.9901
2351 順德,2000/01/15,2.5559
2352 佳世達,2000/01/15,2.4
2353 宏碁,2000/01/15,1.105
2354 鴻準,2000/01/15,1.2195
2355 敬鵬,2000/01/15,2.6786
2356 英業達,2000/01/15,4.8387
2357 華碩,2000/01/15,1.385
2358 廷鑫,2000/01/15,3.6496
2359 所羅門,2000/01/15,-1.217
2360 致茂,2000/01/15,1.6304
2362 藍天,2000/01/15,-2.5105
2363 矽統,2000/01/15,5.6604
2364 倫飛,2000/01/15,0.5319
2365 昆盈,2000/01/15,-0.974
2367 燿華,2000/01/15,1.2658
2368 金像電,2000/01/15,1.7544
2369 菱生,2000/01/15,6.8404
2371 大同,2000/01/15,1.7241
2373 震旦行,2000/01/15,1.5625
2374 佳能,2000/01/15,-1.4286
2375 凱美,2000/01/15,5.9524
2376 技嘉,2000/01/15,6.701
2377 微星,2000/01/15,3.1414
2379 瑞昱,2000/01/15,6.9182
2380 虹光,2000/01/15,0
2382 廣達,2000/01/15,0.7937
2383 台光電,2000/01/15,2.3392
2385 群光,2000/01/15,3.2129
2387 精元,2000/01/15,0.3333
2388 威盛,2000/01/15,0
2390 云辰,2000/01/15,3.6082
2392 正崴,2000/01/15,0.8097
2393 億光,2000/01/15,6.8783
2395 研華,2000/01/15,-0.4405
2397 友通,2000/01/15,6.6667
2399 映泰,2000/01/15,-0.6711
2401 凌陽,2000/01/15,2.4138
2402 毅嘉,2000/01/15,6.8182
2404 漢唐,2000/01/15,-0.7576
2405 浩鑫,2000/01/15,-0.2174
2413 環科,2000/01/15,3.7736
2414 精技,2000/01/15,6.7633
2415 錩新,2000/01/15,6.7692
2417 圓剛,2000/01/15,1.6713
2419 仲琦,2000/01/15,2.907
2420 新巨,2000/01/15,-1.6077
2421 建準,2000/01/15,2.439
2423 固緯,2000/01/15,0.7435
2424 隴華,2000/01/15,1.0309
2425 承啟,2000/01/15,0.7692
2426 鼎元,2000/01/15,5.7348
2427 三商電,2000/01/15,-1.087
2428 興勤,2000/01/15,3.3582
2429 銘旺科,2000/01/15,0
2430 燦坤,2000/01/15,0.8696
2431 聯昌,2000/01/15,-1.2308
2433 互盛電,2000/01/15,2.6087
2434 統懋,2000/01/15,6.8657
2436 偉詮電,2000/01/15,6.4706
2438 翔耀,2000/01/15,-0.404
2439 美律,2000/01/15,0.7653
2459 敦吉,2000/01/15,1.2579
2461 光群雷,2000/01/15,1.7192
2462 良得電,2000/01/15,-0.7407
2464 盟立,2000/01/15,2.5974
2465 麗臺,2000/01/15,6.7138
2466 冠西電,2000/01/15,7
2467 志聖,2000/01/15,-0.2278
2468 華經,2000/01/15,-0.9009
2471 資通,2000/01/15,2.4096
2474 可成,2000/01/15,0.4651
2476 鉅祥,2000/01/15,-1.2195
2478 大毅,2000/01/15,1.5544
2480 敦陽科,2000/01/15,6.6667
2481 強茂,2000/01/15,-0.9434
2482 連宇,2000/01/15,-1.9231
2483 百容,2000/01/15,6.5789
2484 希華,2000/01/15,2.7972
2485 兆赫,2000/01/15,3.4146
2489 瑞軒,2000/01/15,0
2492 華新科,2000/01/15,6.8293
2501 國建,2000/01/15,0.8621
2504 國產,2000/01/15,-0.5525
2505 國揚,2000/01/15,6.9767
2506 太設,2000/01/15,1.5038
2509 全坤建,2000/01/15,0.3731
2511 太子,2000/01/15,2.9851
2514 龍邦,2000/01/15,6.9364
2515 中工,2000/01/15,0.5556
2516 新建,2000/01/15,2.1898
2520 冠德,2000/01/15,1.7341
2524 京城,2000/01/15,-0.9524
2527 宏璟,2000/01/15,4
2530 華建,2000/01/15,5.0251
2534 宏盛,2000/01/15,1.5625
2535 達欣工,2000/01/15,0
2536 宏普,2000/01/15,3.8095
2537 聯上發,2000/01/15,6.8323
2538 基泰,2000/01/15,1.5038
2539 櫻花建,2000/01/15,7
2540 愛山林,2000/01/15,-1.4286
2542 興富發,2000/01/15,0.5236
2543 皇昌,2000/01/15,0.7353
2545 皇翔,2000/01/15,-1.1538
2546 根基,2000/01/15,0.4184
2601 益航,2000/01/15,-3.5971
2603 長榮,2000/01/15,-0.7168
2605 新興,2000/01/15,-4.2471
2606 裕民,2000/01/15,-0.7634
2607 榮運,2000/01/15,-1.6461
2608 嘉里大榮,2000/01/15,0
2609 陽明,2000/01/15,2.7027
2610 華航,2000/01/15,0
2611 志信,2000/01/15,-1.3559
2612 中航,2000/01/15,-1.6129
2613 中櫃,2000/01/15,2
2614 東森,2000/01/15,-1.1765
2615 萬海,2000/01/15,-1.4035
2616 山隆,2000/01/15,-3.4483
2617 台航,2000/01/15,-1.0309
2618 長榮航,2000/01/15,-2.3392
2701 萬企,2000/01/15,1.2903
2702 華園,2000/01/15,3.211
2704 國賓,2000/01/15,-2.5547
2705 六福,2000/01/15,-0.3861
2706 第一店,2000/01/15,0
2707 晶華,2000/01/15,-0.6211
2801 彰銀,2000/01/15,1.2158
2809 京城銀,2000/01/15,0
2812 台中銀,2000/01/15,1.25
2816 旺旺保,2000/01/15,1.1811
2820 華票,2000/01/15,0
2823 中壽,2000/01/15,0
2832 台產,2000/01/15,-1.2712
2834 臺企銀,2000/01/15,-1.1236
2836 高雄銀,2000/01/15,-0.4219
2838 聯邦銀,2000/01/15,-1.2346
2841 台開,2000/01/15,-0.5263
2845 遠東銀,2000/01/15,0
2849 安泰銀,2000/01/15,-2
2855 統一證,2000/01/15,-2.8302
2901 欣欣,2000/01/15,2.3622
2903 遠百,2000/01/15,-1
2904 匯僑,2000/01/15,2.2727
2905 三商,2000/01/15,0.8955
2906 高林,2000/01/15,-0.463
2908 特力,2000/01/15,-0.8658
2910 統領,2000/01/15,0
2911 麗嬰房,2000/01/15,0.4587
2912 統一超,2000/01/15,0
2913 農林,2000/01/15,-0.4237
2915 潤泰全,2000/01/15,0
3024 憶聲,2000/01/15,6.7227
3026 禾伸堂,2000/01/15,6.7073
3035 智原,2000/01/15,1.194
3037 欣興,2000/01/15,0
3041 揚智,2000/01/15,4.717
3052 夆典,2000/01/15,-1.9841
4414 如興,2000/01/15,-1.2626
5007 三星,2000/01/15,-1.2605
5388 中磊,2000/01/15,3.2609
5515 建國,2000/01/15,-0.7843
5519 隆大,2000/01/15,-0.8065
5521 工信,2000/01/15,-2.1127
5522 遠雄,2000/01/15,4.4974
5607 遠雄港,2000/01/15,0.9901
6005 群益證,2000/01/15,0
6191 精成科,2000/01/15,1.1236
9902 台火,2000/01/15,0.7092
9904 寶成,2000/01/15,0.6944
9905 大華,2000/01/15,-0.6944
9906 欣巴巴,2000/01/15,0.2755
9907 統一實,2000/01/15,1.3393
9908 大台北,2000/01/15,0
9910 豐泰,2000/01/15,0.2558
9911 櫻花,2000/01/15,2.7322
9912 偉聯,2000/01/15,4.6875
9914 美利達,2000/01/15,0.4255
9917 中保科,2000/01/15,1.7647
9918 欣天然,2000/01/15,0.9524
9919 康那香,2000/01/15,-0.4032
9921 巨大,2000/01/15,0
9924 福興,2000/01/15,-1.3825
9925 新保,2000/01/15,-0.6772
9926 新海,2000/01/15,1.1765
9927 泰銘,2000/01/15,-1.0526
9928 中視,2000/01/15,0.6198
9929 秋雨,2000/01/15,0.4808
9930 中聯資源,2000/01/15,-3.7543
9931 欣高,2000/01/15,1.2195
9933 中鼎,2000/01/15,-0.8333
9934 成霖,2000/01/15,1.4056
9935 慶豐富,2000/01/15,0
9937 全國,2000/01/15,6.6667
9940 信義,2000/01/15,6.7416
9941 裕融,2000/01/15,-0.2058
9945 潤泰新,2000/01/15,2.4194
Y9999 加權指數,2000/01/14,-0.9218
1101 台泥,2000/01/14,-2.0528
1102 亞泥,2000/01/14,-0.6536
1103 嘉泥,2000/01/14,2.4272
1104 環泥,2000/01/14,0.9662
1108 幸福,2000/01/14,1.4423
1109 信大,2000/01/14,6.9498
1110 東泥,2000/01/14,2.9268
1201 味全,2000/01/14,-2.7273
1203 味王,2000/01/14,2.1277
1210 大成,2000/01/14,-1.2876
1213 大飲,2000/01/14,-2.5
1215 卜蜂,2000/01/14,-1.5625
1216 統一,2000/01/14,-2.7668
1217 愛之味,2000/01/14,-1.3636
1218 泰山,2000/01/14,-5.7143
1219 福壽,2000/01/14,0.7874
1220 台榮,2000/01/14,1.938
1225 福懋油,2000/01/14,6.25
1227 佳格,2000/01/14,1.5326
1229 聯華,2000/01/14,-1.1628
1231 聯華食,2000/01/14,1.3423
1232 大統益,2000/01/14,-3.0769
1233 天仁,2000/01/14,0
1234 黑松,2000/01/14,0
1235 興泰,2000/01/14,2.2989
1236 宏亞,2000/01/14,0.9804
1301 台塑,2000/01/14,-2.2388
1303 南亞,2000/01/14,-0.6849
